17700000,15375000,15375000,14775000,14550000,14325000,12675000,12675000,12675000,12450000,12450000,12450000,10950000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,6975000,6975000,6975000,6975000,6975000,6975000,6975000,6975000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,6675000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,4875000,21525000,21525000,19725000,19725000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,15000000,14175000,14175000,14175000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,9750000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,14250000,14250000,14250000,14250000,13575000,13575000,13575000,13575000,13575000,13575000,13575000,13575000,13575000,11325000,11325000,11325000,11325000,11325000,11325000,11325000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,9750000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,14325000,14325000,14325000,14325000,14325000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,9600000,9150000,9150000,9150000,9150000,9150000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7725000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,6150000,6150000,6150000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,15525000,15525000,15525000,14925000,14925000,14175000,14175000,14175000,14175000,14175000,14175000,14175000,14175000,14175000,14175000,14175000,14175000,14175000,14175000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,11475000,10725000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,7800000,6150000,6150000,6150000,6150000,6150000,6150000,6150000,6150000,6150000,6150000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,6075000,20925000,16575000,16425000,16425000,16425000,16425000,16425000,12075000,12075000,12075000,12075000,12075000,9075000,9075000,8400000,8400000,8400000,8400000,8400000,8400000,8400000,8400000,8400000,8400000,8400000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7425000,7425000,7425000,7425000,7425000,7425000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7350000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7200000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,7125000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,13950000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9675000,9450000,9450000,9450000,9450000,9450000,9450000,9450000,9450000,9450000,9450000,9450000,9450000,9450000,9150000,9150000,9150000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,8775000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7875000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,7050000,16425000,13875000,13875000,13875000,13875000,13875000,13875000,13875000,13875000,13875000,13875000,13875000,13575000,13575000,13575000,13575000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,10800000,10800000,10800000,10800000,10800000,10800000,10800000,10800000,10800000,10800000,10800000,10800000,10800000,8850000,8850000,8850000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8700000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8475000,8400000,8400000,8400000,8400000,8400000,8400000,15825000,13200000,11700000,11700000,11700000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10575000,10350000,10350000,10350000,10350000,10350000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9150000,9000000,9000000,9000000,9000000,9000000,9000000,9000000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,8025000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,5100000,5100000,5100000,5100000,5100000,5100000,5100000,5100000,5100000,5100000,5100000,5100000,5100000,17550000,16500000,10575000,10575000,10575000,10575000,10575000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,10350000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,9375000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5250000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,5175000,
