1159402500538160 1159402500538160 817674025600880 570493225478000 570493225478000 351000225313600 345960000552000 100600900290960 100600900290960 100600900290960 100600900290960 66504025132320 66504025132320 39879225300560 29484900294160 29484900294160 29484900294160 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 12390400442480 11055625382960 11055625382960 11055625382960 11055625382960 11055625382960 11055625382960 11055625382960 11055625382960 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9060100312720 9060100312720 9060100312720 9060100312720 9060100312720 9060100312720 9060100312720 8468100351520 8468100351520 8468100351520 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400,2277675625602000 1374926400279120 1213477225208720 638320225298080 638320225298080 638320225298080 379470400596480 379470400596480 245705625502720 152522500304000 98109025442080 92640625422240 92640625422240 74390625454560 74390625454560 71910400396080 37393225492480 31809600503440 31809600503440 31809600503440 29702500473040 29702500473040 29702500473040 22043025413040 22043025413040 22043025413040 22043025413040 21529600364160 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9180900445920 9180900445920 9180900445920 9180900445920 9180900445920 9180900445920 9180900445920 9180900445920 9000000601520 9000000601520 8910225401520 8910225401520 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200,103124025305520 30969225537200 30969225537200 22372900472480 22372900472480 22372900472480 22372900472480 18879025343360 14175225473680 14175225473680 14175225473680 14175225473680 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7562500514640 7562500514640 7562500514640 6996025564160 6996025564160 6996025564160 6996025564160 6682225534720 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160,1010286225635760 608115600536080 608115600536080 481583025572400 370562500585040 370562500585040 370562500585040 370562500585040 370562500585040 370562500585040 370562500585040 252333225613040 189888400443040 173185600462240 102111025433600 73444900542480 73444900542480 73102500508000 73102500508000 56325025620640 56325025620640 39753025501600 36000000462960 15840400382880 15840400382880 15840400382880 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 13432225531200 13432225531200 13432225531200 13432225531200 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 9394225586480 9394225586480 9394225586480 7263025581200 7263025581200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6812100451040 6812100451040,1125938025584240 922944400637120 450500625332400 450500625332400 353628025372960 353628025372960 160655625422480 160655625422480 160655625422480 94478400302640 94478400302640 94478400302640 94478400302640 62173225403280 28249225504160 28249225504160 28249225504160 28249225504160 28249225504160 28249225504160 27720225494080 27720225494080 27720225494080 21206025514080 21206025514080 21206025514080 21206025514080 21206025514080 21206025514080 20839225472400 20839225472400 20839225472400 16040025353600 13987600452640 13987600452640 13987600452640 13987600452640 13987600452640 13987600452640 13987600452640 12996025474480 12996025474480 12996025474480 12996025474480 10758400485600 10758400485600 10758400485600 10758400485600 10758400485600 10758400485600 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8820900576000 8820900576000 8820900576000 8381025492640 8381025492640 8381025492640 8381025492640 8381025492640 8381025492640 8381025492640,602457025521600 602457025521600 547326025562560 303979225527360 252810000543520 215502400603440 215502400603440 179694025352080 124099600603200 49561600540320 49561600540320 49561600540320 45024100606560 44689225613200 29106025607440 29106025607440 27510025612640 27510025612640 24552025632800 17222500626480 17222500626480 14630625593280 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 9060100504800 9060100504800 9060100504800 9060100504800 9060100504800 9060100504800 8555625612720 8555625612720 8555625612720 8555625612720 8555625612720 8555625612720 8555625612720 7535025504160 7535025504160 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480,485761600551360 485761600551360 267813225492000 267813225492000 242269225266000 160528900597760 138650625585280 103734225452880 103734225452880 103734225452880 103734225452880 103734225452880 96432400586480 52562500480800 48233025606960 38688400573680 38688400573680 38688400573680 38688400573680 38688400573680 33350625587440 29322225634160 29322225634160 29322225634160 27931225566480 26832400633760 26832400633760 24255625394320 24255625394320 24255625394320 24255625394320 24255625394320 24255625394320 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 14478025625040 12531600514960 12531600514960 12531600514960 10112400601920 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7480225570720 7480225570720 7371225491920 7371225491920 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600,637815025086560 473497600564080 338744025539920 338744025539920 284428225271520 284428225271520 190302025381920 92929600262000 92929600262000 84272400331760 84272400331760 63760225231520 52272900391760 52272900391760 52272900391760 52272900391760 52272900391760 35105625344160 35105625344160 35105625344160 35105625344160 28249225521440 19713600363760 19713600363760 19713600363760 19713600363760 19713600363760 19404025490880 19404025490880 19404025490880 19404025490880 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 10989225414400 10989225414400 10989225414400 10989225414400 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 9672100443120 9610000443600 9610000443600 9610000443600 9610000443600 8850625513040 8497225563120 8497225563120 8497225563120 8497225563120 8497225563120 8497225563120 8497225563120 8497225563120,1347257025572320 949564225445040 541958400483440 541958400483440 472845025434720 156250000492800 156250000492800 140778225383680 137827600404800 98307225451600 98307225451600 98307225451600 85377600372480 79477225213920 79477225213920 29593600530640 29593600530640 26884225198240 20025625631520 20025625631520 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 13764100637120 13764100637120 13764100637120 13764100637120 12924025593040 12924025593040 11492100517520 11492100517520 11424400594880 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840,1312612900529360 879122500624480 297390025624080 297390025624080 127577025525280 127577025525280 127577025525280 127577025525280 127577025525280 73017025612160 60684100467440 60684100467440 60684100467440 57153600556160 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 16281225626240 16281225626240 16281225626240 16281225626240 16281225626240 13395600573920 13395600573920 13395600573920 13395600573920 13395600573920 13395600573920 11022400513200 11022400513200 11022400513200 11022400513200 11022400513200 11022400513200 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7128900452160 6027025623360 6027025623360 6027025623360 6027025623360,
2136519506551760 1159402500538160 817674025600880 570493225478000 570493225478000 351000225313600 345960000552000 100600900290960 100600900290960 100600900290960 100600900290960 66504025132320 66504025132320 39879225300560 29484900294160 29484900294160 29484900294160 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 14364100451360 12390400442480 11055625382960 11055625382960 11055625382960 11055625382960 11055625382960 11055625382960 11055625382960 11055625382960 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 10758400592480 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9610000381680 9060100312720 9060100312720 9060100312720 9060100312720 9060100312720 9060100312720 9060100312720 8468100351520 8468100351520 8468100351520 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400 8094025392400,8202472056638800 1374926400279120 1213477225208720 638320225298080 638320225298080 638320225298080 379470400596480 379470400596480 245705625502720 152522500304000 98109025442080 92640625422240 92640625422240 74390625454560 74390625454560 71910400396080 37393225492480 31809600503440 31809600503440 31809600503440 29702500473040 29702500473040 29702500473040 22043025413040 22043025413040 22043025413040 22043025413040 21529600364160 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 10595025502240 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9486400603120 9180900445920 9180900445920 9180900445920 9180900445920 9180900445920 9180900445920 9180900445920 9180900445920 9000000601520 9000000601520 8910225401520 8910225401520 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200 8265625553200,142298450276600 30969225537200 30969225537200 22372900472480 22372900472480 22372900472480 22372900472480 18879025343360 14175225473680 14175225473680 14175225473680 14175225473680 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 9672100315360 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7645225501040 7562500514640 7562500514640 7562500514640 6996025564160 6996025564160 6996025564160 6996025564160 6682225534720 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160 6225025616160,967780012577520 608115600536080 608115600536080 481583025572400 370562500585040 370562500585040 370562500585040 370562500585040 370562500585040 370562500585040 370562500585040 252333225613040 189888400443040 173185600462240 102111025433600 73444900542480 73444900542480 73102500508000 73102500508000 56325025620640 56325025620640 39753025501600 36000000462960 15840400382880 15840400382880 15840400382880 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 14025025394000 13432225531200 13432225531200 13432225531200 13432225531200 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 11088900536880 9394225586480 9394225586480 9394225586480 7263025581200 7263025581200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6969600323200 6812100451040 6812100451040,2803967256617840 922944400637120 450500625332400 450500625332400 353628025372960 353628025372960 160655625422480 160655625422480 160655625422480 94478400302640 94478400302640 94478400302640 94478400302640 62173225403280 28249225504160 28249225504160 28249225504160 28249225504160 28249225504160 28249225504160 27720225494080 27720225494080 27720225494080 21206025514080 21206025514080 21206025514080 21206025514080 21206025514080 21206025514080 20839225472400 20839225472400 20839225472400 16040025353600 13987600452640 13987600452640 13987600452640 13987600452640 13987600452640 13987600452640 13987600452640 12996025474480 12996025474480 12996025474480 12996025474480 10758400485600 10758400485600 10758400485600 10758400485600 10758400485600 10758400485600 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 10208025474880 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8880400455120 8820900576000 8820900576000 8820900576000 8381025492640 8381025492640 8381025492640 8381025492640 8381025492640 8381025492640 8381025492640,10393292756624080 602457025521600 547326025562560 303979225527360 252810000543520 215502400603440 215502400603440 179694025352080 124099600603200 49561600540320 49561600540320 49561600540320 45024100606560 44689225613200 29106025607440 29106025607440 27510025612640 27510025612640 24552025632800 17222500626480 17222500626480 14630625593280 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 14025025624960 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10595025593520 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 10400625581680 9060100504800 9060100504800 9060100504800 9060100504800 9060100504800 9060100504800 8555625612720 8555625612720 8555625612720 8555625612720 8555625612720 8555625612720 8555625612720 7535025504160 7535025504160 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480 7182400576480,783020306727360 485761600551360 267813225492000 267813225492000 242269225266000 160528900597760 138650625585280 103734225452880 103734225452880 103734225452880 103734225452880 103734225452880 96432400586480 52562500480800 48233025606960 38688400573680 38688400573680 38688400573680 38688400573680 38688400573680 33350625587440 29322225634160 29322225634160 29322225634160 27931225566480 26832400633760 26832400633760 24255625394320 24255625394320 24255625394320 24255625394320 24255625394320 24255625394320 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 15721225593280 14478025625040 12531600514960 12531600514960 12531600514960 10112400601920 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7507600466160 7480225570720 7480225570720 7371225491920 7371225491920 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7317025364080 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7263025552400 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600 7182400523600,2507505625070400 473497600564080 338744025539920 338744025539920 284428225271520 284428225271520 190302025381920 92929600262000 92929600262000 84272400331760 84272400331760 63760225231520 52272900391760 52272900391760 52272900391760 52272900391760 52272900391760 35105625344160 35105625344160 35105625344160 35105625344160 28249225521440 19713600363760 19713600363760 19713600363760 19713600363760 19713600363760 19404025490880 19404025490880 19404025490880 19404025490880 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 14630625484240 10989225414400 10989225414400 10989225414400 10989225414400 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 10272025514800 9672100443120 9610000443600 9610000443600 9610000443600 9610000443600 8850625513040 8497225563120 8497225563120 8497225563120 8497225563120 8497225563120 8497225563120 8497225563120 8497225563120,5264919112641120 949564225445040 541958400483440 541958400483440 472845025434720 156250000492800 156250000492800 140778225383680 137827600404800 98307225451600 98307225451600 98307225451600 85377600372480 79477225213920 79477225213920 29593600530640 29593600530640 26884225198240 20025625631520 20025625631520 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 14861025616800 13764100637120 13764100637120 13764100637120 13764100637120 12924025593040 12924025593040 11492100517520 11492100517520 11424400594880 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10890000411840 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 10048900562320 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840 8208225515840,5225486450050880 879122500624480 297390025624080 297390025624080 127577025525280 127577025525280 127577025525280 127577025525280 127577025525280 73017025612160 60684100467440 60684100467440 60684100467440 57153600556160 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 18020025526240 16281225626240 16281225626240 16281225626240 16281225626240 16281225626240 13395600573920 13395600573920 13395600573920 13395600573920 13395600573920 13395600573920 11022400513200 11022400513200 11022400513200 11022400513200 11022400513200 11022400513200 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 9060100474080 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8410000553360 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 8065600612560 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7562500445200 7128900452160 6027025623360 6027025623360 6027025623360 6027025623360,
